Month,Year,Region,Volume,Type,LogVolume
Dec,2017,SouthCentral,567985.65,organic,5.75433736351993
Dec,2017,Pittsburgh,568042.36,conventional,5.75438072308478
Aug,2016,GrandRapids,568863.69,conventional,5.75500821407029
Mar,2017,Jacksonville,568994.55,conventional,5.75510810661254
Sep,2017,California,573252.57,organic,5.75834601043088
Nov,2017,StLouis,573386.45,conventional,5.75844742568797
Oct,2017,Roanoke,573398.56,conventional,5.75845659794978
Feb,2019,Albany,574497.39,conventional,5.75928805998484
Mar,2016,Roanoke,577641.54,conventional,5.76165841715176
Apr,2019,New York,578440.74,organic,5.76225887303839
Feb,2015,Roanoke,578672.61,conventional,5.76243292662245
Oct,2015,Indianapolis,579549.95,conventional,5.76309087269739
Oct,2016,BuffaloRochester,580292,conventional,5.76364658335136
Apr,2015,Jacksonville,580449.87,conventional,5.76376471826499
Mar,2015,BuffaloRochester,581295.54,conventional,5.76439699083731
Mar,2017,Roanoke,581318.39,conventional,5.76441406207421
Feb,2015,California,581743.55,organic,5.76473157680632
Aug,2015,Roanoke,582364.25,conventional,5.76519470678528
Jul,2016,LosAngeles,582724.75,organic,5.76546346422051
May,2019,Pittsburgh,583036,conventional,5.76569537142909
Nov,2015,Jacksonville,584591.79,conventional,5.76685271183782
Mar,2018,Pittsburgh,585582.72,conventional,5.76758825261425
Mar,2015,Roanoke,586016.19,conventional,5.76790961453436
Apr,2019,Midsouth,586508.79,organic,5.76827452526636
Oct,2016,Roanoke,586749.09,conventional,5.76845242471582
May,2019,California,588657,organic,5.76986231278724
Apr,2015,Columbus,589858.82,conventional,5.77074807768969
Aug,2017,BuffaloRochester,590203.24,conventional,5.77100158928841
Aug,2016,Roanoke,590472.5,conventional,5.77119967607932
Jan,2017,GreatLakes,592676.24,organic,5.77281751700834
Jan,2017,Spokane,592973.12,conventional,5.77303500685455
Mar,2016,BuffaloRochester,594556.59,conventional,5.77419319714661
Jan,2019,South Central,594720.68,organic,5.7743130403216
Sep,2016,SouthCentral,595107.96,organic,5.7745957593069
Mar,2017,Columbus,596180.79,conventional,5.77537797818536
Jan,2015,Nashville,596315.06,conventional,5.77547577763738
Jul,2016,Northeast,596464.16,organic,5.77558435314994
Feb,2016,BuffaloRochester,596489.86,conventional,5.77560306530145
May,2016,Louisville,596718.29,conventional,5.77576934959932
Jan,2015,Indianapolis,597540.8,conventional,5.77636756419744
May,2019,Grand Rapids,599112,conventional,5.77750801844129
May,2019,Buffalo/Rochester,599331,conventional,5.7776667418726
Oct,2015,West,600031.07,organic,5.7781737390173
Feb,2019,South Central,600437.98,organic,5.77846815522803
Dec,2016,Charlotte,600984.89,conventional,5.77886355308075
Dec,2015,StLouis,601176.63,conventional,5.77900208958068
Feb,2019,Pittsburgh,602203.14,conventional,5.77974301567544
May,2017,GreatLakes,602224.61,organic,5.77975849904923
Jun,2016,Roanoke,603153.34,conventional,5.78042773709858
Nov,2017,GreatLakes,603195.9,organic,5.78045838091638
Jun,2017,Roanoke,605073.47,conventional,5.78180811131089
Oct,2015,StLouis,605443.04,conventional,5.78207329103432
Sep,2016,Roanoke,605594.24,conventional,5.7821817357983
Mar,2019,New York,606018.33,organic,5.78248576030071
Oct,2017,Columbus,607884.73,conventional,5.7838212340901
Dec,2015,GrandRapids,608796.46,conventional,5.78447211845546
Aug,2017,Jacksonville,609083.87,conventional,5.78467709849543
Feb,2016,Roanoke,609268.47,conventional,5.78480870371231
Jul,2015,Jacksonville,609663.42,conventional,5.78509013799595
Dec,2015,Charlotte,609876.4,conventional,5.7852418280649
Apr,2019,Pittsburgh,609946.68,conventional,5.78529187174209
Jul,2016,GreatLakes,610531.79,organic,5.78570828230569
Oct,2015,Charlotte,611620.89,conventional,5.78648231038448
Jun,2016,GreatLakes,612707.1,organic,5.78725291293022
Mar,2017,BuffaloRochester,614690.97,conventional,5.78865683324779
Apr,2019,Great Lakes,614717.07,organic,5.78867527315644
Jul,2016,SouthCentral,615912.72,organic,5.78951917335274
Sep,2015,Columbus,615955.92,conventional,5.78954963361614
May,2017,SouthCentral,616969.57,organic,5.7902637444109
Nov,2015,Columbus,617109.96,conventional,5.79036255587498
Oct,2016,West,617296.88,organic,5.7904940819206
Jan,2015,California,617366.07,organic,5.79054275728619
May,2016,Albany,617576.35,conventional,5.79069065639964
Apr,2017,LosAngeles,618044.69,organic,5.79101987948796
Nov,2017,West,619203.95,organic,5.79183371811691
Mar,2016,Columbus,620165.16,conventional,5.79250736453795
Feb,2019,Louisville,620192.7,conventional,5.79252665005291
Apr,2015,Nashville,620770.49,conventional,5.79293106338097
Sep,2017,StLouis,620944.32,conventional,5.79305265879027
Sep,2016,Indianapolis,622021.69,conventional,5.79380552887583
Apr,2017,Midsouth,624355.12,organic,5.79543167748317
Aug,2016,West,624432.06,organic,5.79548519279469
Feb,2018,Pittsburgh,624715.93,conventional,5.79568258041839
Oct,2016,SouthCentral,625440.58,organic,5.79618605582973
May,2017,BuffaloRochester,627007.86,conventional,5.79727298506235
Sep,2016,California,628970.72,organic,5.79863042853206
Feb,2017,NewYork,630022.18,organic,5.79935583910763
Aug,2017,West,630289.96,organic,5.79954038922727
Dec,2017,BuffaloRochester,631797.44,conventional,5.80057786184117
May,2016,Northeast,632154.49,organic,5.80082322694598
Oct,2017,Indianapolis,633010.88,conventional,5.80141117460402
Oct,2017,California,634320.03,organic,5.80230842538316
Feb,2018,BuffaloRochester,635129.86,conventional,5.80286253114308
Apr,2015,Indianapolis,635285.04,conventional,5.80296862847874
Jul,2015,Columbus,636346.96,conventional,5.8036939737098
Aug,2015,Jacksonville,636510.35,conventional,5.80380546990852
Sep,2017,GreatLakes,637021.68,organic,5.80415421309539
Oct,2017,StLouis,637256.73,conventional,5.80431443070298
May,2015,Pittsburgh,640514.33,conventional,5.80652885050585
Nov,2016,West,641386.8,organic,5.80712001772814
Mar,2018,SouthCentral,641430.22,organic,5.80714941719216
Jan,2018,BuffaloRochester,641472.6,conventional,5.80717811055827
Nov,2015,Indianapolis,643306.75,conventional,5.80841810832929
Jan,2015,Charlotte,645890.25,conventional,5.81015872872467
Apr,2016,BuffaloRochester,647423.67,conventional,5.81118857329094
Sep,2016,StLouis,647537.75,conventional,5.81126509188657
Jun,2015,Jacksonville,647774.67,conventional,5.81142396174408
May,2016,SouthCentral,649347.87,organic,5.81247742029232
Mar,2017,Indianapolis,649439.91,conventional,5.81253897378827
Dec,2016,Columbus,650049.64,conventional,5.81294652211197
Jan,2017,Northeast,650076.65,organic,5.81296456696507
Oct,2016,GreatLakes,650546.95,organic,5.8132786450792
Feb,2015,Indianapolis,653413.44,conventional,5.81518806319391
Aug,2016,Columbus,653619.08,conventional,5.81532472133612
Sep,2016,West,653650.61,organic,5.81534567080833
Aug,2017,StLouis,654995.54,conventional,5.81623834280097
Dec,2015,West,655278.32,organic,5.8164257994835
Oct,2015,Nashville,656453.85,conventional,5.81720419974028
Sep,2016,Columbus,658078.92,conventional,5.8182779794274
Mar,2019,Louisville,658680.31,conventional,5.81867468122478
Apr,2019,South Central,660173.39,organic,5.81965801498207
Aug,2016,Indianapolis,661130.63,conventional,5.82028727837081
Jun,2017,SouthCentral,661158.3,organic,5.82030545432017
Feb,2018,Midsouth,662569.73,organic,5.82123159092678
Oct,2016,Columbus,662919.02,conventional,5.821460479664
Jul,2015,Indianapolis,664788.93,conventional,5.82268377900719
Feb,2017,Roanoke,666403.88,conventional,5.8237375169967
Nov,2015,Nashville,666581.06,conventional,5.82385296960902
May,2016,GreatLakes,668677.2,organic,5.82521651523968
May,2015,California,668932.16,organic,5.82538207586711
Sep,2017,Midsouth,671483.28,organic,5.82703520316387
Dec,2015,RichmondNorfolk,671559.87,conventional,5.82708473636674
Mar,2019,Albany,672119.63,conventional,5.82744657963852
Dec,2016,Jacksonville,672368.34,conventional,5.82760725550061
Dec,2017,California,676460.85,organic,5.83024266697803
Mar,2015,California,676773.11,organic,5.83044309469613
Feb,2017,StLouis,677101.34,conventional,5.8306536732776
Nov,2016,RichmondNorfolk,678675.91,conventional,5.83166243392736
Oct,2015,GrandRapids,678820.45,conventional,5.83175491730559
Aug,2017,Indianapolis,679377.65,conventional,5.83211125545522
Apr,2017,Pittsburgh,681291.89,conventional,5.83333321919155
Mar,2017,SouthCentral,681747.37,organic,5.83362347122432
Mar,2018,BuffaloRochester,683315.64,conventional,5.83462136114119
Jun,2015,Columbus,683469.26,conventional,5.83471898633238
Sep,2015,Indianapolis,683681.97,conventional,5.83485412687567
May,2017,Pittsburgh,683915.82,conventional,5.8350026497328
Mar,2015,Jacksonville,684490.67,conventional,5.83536753282774
Dec,2017,Midsouth,686012.75,organic,5.83633218743151
Jun,2016,BuffaloRochester,686479.42,conventional,5.83662752203248
Oct,2016,Jacksonville,687389.45,conventional,5.83720286233431
Sep,2015,Nashville,688796.5,conventional,5.83809093165909
Feb,2016,Columbus,688920.84,conventional,5.83816932245009
Jul,2015,Nashville,690311.46,conventional,5.83904508325858
Nov,2017,Indianapolis,690357.11,conventional,5.83907380201634
Jul,2017,Midsouth,690585.85,organic,5.83921767547611
Feb,2016,California,690973.55,organic,5.83946142319344
Sep,2017,Nashville,691636.3,conventional,5.83987777881238
Feb,2018,GreatLakes,694118.56,organic,5.84143365713513
Feb,2015,Nashville,695236.99,conventional,5.84213287064073
Mar,2016,Jacksonville,695931.98,conventional,5.84256679398663
Jan,2016,California,695969.82,organic,5.84259040729498
Jun,2017,GreatLakes,696311.38,organic,5.84280349302251
May,2015,BuffaloRochester,697152.89,conventional,5.84332803204624
Apr,2016,Columbus,697886.52,conventional,5.84378480980871
Mar,2016,Nashville,699107.75,conventional,5.84454411655267
May,2015,Roanoke,700962.15,conventional,5.84569456790969
Dec,2016,GrandRapids,702556.21,conventional,5.84668107692764
Jun,2017,Jacksonville,702657.51,conventional,5.84674369235825
Jul,2017,California,702711.77,organic,5.84677722776981
Feb,2018,California,702759.71,organic,5.84680685494869
Oct,2016,StLouis,703204.52,conventional,5.84708165359693
Dec,2016,Nashville,707747.62,conventional,5.84987841760252
Feb,2015,GrandRapids,708149.91,conventional,5.8501252042917
Jun,2017,GrandRapids,708478.64,conventional,5.85032676118902
Jan,2016,BuffaloRochester,709353.04,conventional,5.85086243428545
Mar,2016,StLouis,710505.81,conventional,5.85156763362256
Jun,2015,Nashville,710517.13,conventional,5.85157455288248
Jan,2015,StLouis,711064.21,conventional,5.85190881984309
May,2016,Pittsburgh,711374.82,conventional,5.85209848872636
Mar,2018,GrandRapids,711704.18,conventional,5.85229951654437
Oct,2016,Indianapolis,712063.49,conventional,5.85251871853482
Dec,2015,HarrisburgScranton,712086.19,conventional,5.852532563266
Jun,2016,Columbus,712828.6,conventional,5.85298511607512
Nov,2017,Columbus,715113.35,conventional,5.85437488568625
Mar,2018,Midsouth,715747.96,organic,5.85476011888434
Jul,2016,BuffaloRochester,718446.1,conventional,5.85639419160645
Nov,2016,HarrisburgScranton,719799.8,conventional,5.857211721646
May,2017,GrandRapids,720473.58,conventional,5.85761805972241
Dec,2016,RichmondNorfolk,720679.78,conventional,5.85774233729794
Feb,2017,California,720990.76,organic,5.85792969896807
Sep,2015,StLouis,722036.71,conventional,5.85855927865708
Jan,2016,Roanoke,722514.39,conventional,5.85884650116611
May,2019,Northeast,723619,organic,5.85950996156924
Sep,2016,Jacksonville,723664.74,conventional,5.85953741248167
May,2017,Roanoke,724448.01,conventional,5.86000722378886
Nov,2015,StLouis,724757.92,conventional,5.86019296993045
Nov,2016,NewOrleansMobile,725035.24,conventional,5.86035911576493
Aug,2016,Jacksonville,725369.35,conventional,5.86055920080729
Jul,2015,GrandRapids,725561.07,conventional,5.86067397259428
Jan,2018,California,725996.4,organic,5.8609344671684
Nov,2017,Charlotte,727249.18,conventional,5.86168324023649
Jan,2018,Roanoke,728444.91,conventional,5.86239671302065
Jan,2017,Pittsburgh,728496.55,conventional,5.86242749938739
Sep,2015,Charlotte,729030.16,conventional,5.86274549546562
Jul,2016,GrandRapids,731350.22,conventional,5.86412539636974
Jun,2015,Indianapolis,732742.21,conventional,5.86495121002143
Aug,2017,Columbus,733660.44,conventional,5.86549510193848
Apr,2019,Buffalo/Rochester,734887.1,conventional,5.86622062396423
Jun,2017,California,735217.92,organic,5.86641608388169
Apr,2015,StLouis,736767.12,conventional,5.86733023618826
May,2019,Indianapolis,737057,conventional,5.86750107514296
May,2019,Jacksonville,737576,conventional,5.86780677675878
Jul,2017,Roanoke,738440.43,conventional,5.86831546651897
Jan,2015,GrandRapids,738618.16,conventional,5.8684199812067
Aug,2015,Indianapolis,739329.58,conventional,5.8688380823287
May,2019,Roanoke,741567,conventional,5.87015039530475
Jul,2015,West,744028.91,organic,5.87158981082752
Apr,2015,Charlotte,745010.29,conventional,5.87216227121723
Aug,2016,Nashville,748341.91,conventional,5.87410006805085
Jul,2017,SouthCentral,749642.52,organic,5.87485421192142
Mar,2015,Columbus,749651.81,conventional,5.87485959391434
Aug,2015,Columbus,750019.27,conventional,5.87507242172124
Jul,2017,BuffaloRochester,750090.13,conventional,5.87511345087153
Jan,2015,RichmondNorfolk,750283.03,conventional,5.87522512363169
Mar,2016,Indianapolis,751611.23,conventional,5.87599326037287
Dec,2015,CincinnatiDayton,753318.65,conventional,5.87697871944616
Jan,2017,Roanoke,753810.73,conventional,5.87726231505392
May,2017,Jacksonville,754541.17,conventional,5.87768294115074
Mar,2016,California,755708.54,organic,5.87835433005676
Jan,2017,BuffaloRochester,755908.04,conventional,5.87846896461527
Sep,2016,Charlotte,758063.03,conventional,5.87970531703464
Apr,2016,Indianapolis,758081.58,conventional,5.87971594420382
Jun,2016,Jacksonville,758476.8,conventional,5.87994230129141
Feb,2019,Midsouth,759226.14,organic,5.88037115234643
May,2017,California,759521.48,organic,5.8805400606393
Jul,2015,Charlotte,760447.57,conventional,5.88106927645
Dec,2017,Roanoke,760810.51,conventional,5.88127650340817
Jul,2016,Roanoke,761687.82,conventional,5.88177701093134
Feb,2015,Charlotte,762689.02,conventional,5.88234749414309
Apr,2017,GrandRapids,764745.07,conventional,5.8835166859461
Oct,2017,Jacksonville,765194.4,conventional,5.88377178302541
May,2019,Columbus,766827,conventional,5.88469739599603
Oct,2017,West,767028.25,organic,5.88481135950723
Feb,2019,Buffalo/Rochester,767334.64,conventional,5.88498480411925
Sep,2017,Charlotte,768094.55,conventional,5.88541468359379
Mar,2019,Pittsburgh,769046.18,conventional,5.88595241927738
Dec,2015,NewOrleansMobile,769213.71,conventional,5.88604701623764
Aug,2016,California,771068.17,organic,5.88709277564638
Jan,2015,HarrisburgScranton,771353.21,conventional,5.8872532911866
Jun,2016,Indianapolis,771898,conventional,5.88755991566755
Dec,2016,HarrisburgScranton,772114.28,conventional,5.88768158466252
May,2019,West,772157,organic,5.88770561290226
Sep,2015,GrandRapids,772235.85,conventional,5.88774995928722
Aug,2016,Charlotte,773209.86,conventional,5.88829738353071
Mar,2015,Nashville,774998.22,conventional,5.88930070502881
Jun,2016,California,776647.65,organic,5.8902240324851
Nov,2015,Charlotte,777874.26,conventional,5.8909094008438
Mar,2018,StLouis,777965.44,conventional,5.89096030450811
Nov,2017,Nashville,780141.49,conventional,5.89217337545155
Feb,2018,NewYork,780294.44,organic,5.89225851235457
May,2019,St. Louis,781325,conventional,5.89283172062129
Apr,2017,StLouis,781938.35,conventional,5.89317251353267
Apr,2017,Roanoke,782543.45,conventional,5.89350846068667
Apr,2016,Nashville,784545.55,conventional,5.89461816339698
Dec,2017,StLouis,785012.09,conventional,5.89487634538201
Nov,2016,RaleighGreensboro,785843.28,conventional,5.89533594372696
Jan,2017,California,786302.16,organic,5.89558946869029
Jan,2019,Buffalo/Rochester,786501.46,conventional,5.89569953315048
May,2017,Northeast,788546.75,organic,5.89682744613057
Sep,2017,CincinnatiDayton,789958.09,conventional,5.89760405108215
Feb,2016,GrandRapids,790568.8,conventional,5.89793967080229
Oct,2015,RichmondNorfolk,790590.09,conventional,5.89795136618544
Feb,2017,GreatLakes,791034.51,organic,5.89819543062238
Jan,2016,Jacksonville,791856.34,conventional,5.89864639825054
Mar,2015,Indianapolis,792328.84,conventional,5.8989054641115
Sep,2017,HarrisburgScranton,792721.74,conventional,5.89912076866719
Nov,2016,HartfordSpringfield,794426.43,conventional,5.90005368439495
Nov,2015,GrandRapids,794832.19,conventional,5.90027544733597
Apr,2016,California,796001.03,organic,5.90091362970127
Jun,2017,StLouis,796394.03,conventional,5.90112799577052
Apr,2019,St. Louis,797771.33,conventional,5.90187842474579
Jan,2018,Jacksonville,800151,conventional,5.90317195234017
Nov,2017,HarrisburgScranton,800999.87,conventional,5.90363244559948
Feb,2016,Indianapolis,801684.58,conventional,5.90400353024163
Nov,2017,RichmondNorfolk,801765.37,conventional,5.90404729419101
Jun,2015,Charlotte,801901.29,conventional,5.90412091211622
Jan,2019,Midsouth,802836.98,organic,5.90462736859878
Jul,2017,GrandRapids,803722.01,conventional,5.90510586168442
Apr,2015,GrandRapids,805497.67,conventional,5.90606428850743
Sep,2017,RichmondNorfolk,807814.71,conventional,5.90731175724405
Jan,2018,StLouis,808797.02,conventional,5.90783954243465
Sep,2017,LasVegas,812798.61,conventional,5.9099829522358
Jun,2015,StLouis,813286.3,conventional,5.91024345656854
Jan,2018,GrandRapids,814432.3,conventional,5.91085498924808
Aug,2016,StLouis,815989.25,conventional,5.91168443731215
Dec,2015,RaleighGreensboro,816017.45,conventional,5.9116994459569
Jan,2018,Midsouth,816905.69,organic,5.91217192106513
Feb,2016,StLouis,817047.77,conventional,5.91224744899375
Feb,2015,West,817769.65,organic,5.91263098848524
Jan,2015,CincinnatiDayton,819197.39,conventional,5.91338855995206
Apr,2017,SouthCentral,819573.18,organic,5.91358773795685
Oct,2016,Nashville,821575.41,conventional,5.91464743221882
Dec,2017,GreatLakes,823037.31,organic,5.91541952313432
May,2015,Jacksonville,824566.12,conventional,5.91622548642056
Oct,2017,Midsouth,824882.74,organic,5.91639221644036
Feb,2018,Roanoke,825683.35,conventional,5.91681352708588
Apr,2016,GrandRapids,826075.85,conventional,5.91701992592096
Apr,2015,CincinnatiDayton,826554.66,conventional,5.91727157871987
Oct,2015,RaleighGreensboro,827103.31,conventional,5.91755975884002
Jan,2017,StLouis,827995.75,conventional,5.91802810761062
Apr,2016,StLouis,828760.99,conventional,5.9184293005256
Jan,2015,West,828949.17,organic,5.91852790103844
Aug,2015,Nashville,829256.69,conventional,5.91868898386154
Jun,2015,West,830468.85,organic,5.91932334717053
Jun,2015,GrandRapids,831514.91,conventional,5.91987004101515
Apr,2019,Roanoke,831776.35,conventional,5.92000656785566
Apr,2019,Grand Rapids,832210.28,conventional,5.92023307617659
Apr,2017,BuffaloRochester,832508.77,conventional,5.92038881724448
Apr,2016,Charlotte,832755.59,conventional,5.92051755664152
Mar,2016,GrandRapids,834188.83,conventional,5.92126437023549
Mar,2018,Roanoke,834661.19,conventional,5.92151022018544
Mar,2017,California,834756.87,organic,5.92156000195919
Feb,2016,West,835803.62,organic,5.92210424781098
May,2015,Columbus,835917.73,conventional,5.9221635368108
Dec,2016,RaleighGreensboro,836311.19,conventional,5.92236790776499
Aug,2017,Charlotte,837182.1,conventional,5.92281993400691
Jun,2016,West,837623.68,organic,5.92304894654562
Oct,2015,NewOrleansMobile,838009.28,conventional,5.92324882797452
Oct,2015,CincinnatiDayton,838497.92,conventional,5.92350198962112
May,2016,Roanoke,838606.43,conventional,5.92355818802559
Jan,2019,St. Louis,838878.65,conventional,5.92369914146394
Dec,2016,NewOrleansMobile,839424.31,conventional,5.92398154236651
Mar,2016,Charlotte,839949.24,conventional,5.92425304147379
Feb,2015,CincinnatiDayton,840544.77,conventional,5.92456085025156
Mar,2017,Charlotte,841583.39,conventional,5.92509715539506
Oct,2017,Nashville,841804.48,conventional,5.92521123269034
Jun,2016,Nashville,841845.96,conventional,5.92523263206717
Jul,2017,Jacksonville,842161.71,conventional,5.92539549175803
Feb,2016,Nashville,844102.1,conventional,5.92639498073086
Aug,2016,SouthCentral,844341.62,organic,5.92651819741113
Dec,2017,Jacksonville,844714.26,conventional,5.92670982576432
Mar,2015,StLouis,846323.39,conventional,5.92753634371983
Apr,2016,CincinnatiDayton,847937.92,conventional,5.92836405745912
Feb,2015,StLouis,848322.21,conventional,5.92856083745336
Dec,2017,Indianapolis,848349.58,conventional,5.9285748491674
Jan,2019,California,849141.2,organic,5.928979913191
Apr,2017,Jacksonville,849261.61,conventional,5.92904149269187
May,2017,Columbus,849620.86,conventional,5.92922516672195
May,2015,Indianapolis,850114.82,conventional,5.9294775872728
May,2016,BuffaloRochester,853048.92,conventional,5.93097393747098
Jan,2018,Columbus,853253.13,conventional,5.93107789008192
Jun,2016,Charlotte,858134.41,conventional,5.93355531692742
Oct,2016,Charlotte,858189.34,conventional,5.93358311564069
Dec,2016,West,858339.91,organic,5.93365930626815
Feb,2018,StLouis,858954.57,conventional,5.93397019465771
Oct,2015,HarrisburgScranton,861016.73,conventional,5.93501159010185
Sep,2015,HarrisburgScranton,861031.67,conventional,5.93501912573158
May,2017,StLouis,861133.24,conventional,5.9350703534512
Sep,2015,CincinnatiDayton,861164.55,conventional,5.93508614370572
Jun,2017,Indianapolis,863283.59,conventional,5.93615348556518
Jun,2017,Charlotte,864188.91,conventional,5.93660868877837
Jan,2015,RaleighGreensboro,864629.31,conventional,5.93682995356116
Nov,2017,Northeast,865643.97,organic,5.9373393081176
Mar,2019,South Central,868032.02,organic,5.93853574574426
Dec,2017,Columbus,868848.78,conventional,5.9389441956358
Mar,2018,California,869006.77,organic,5.93902315983439
Feb,2019,Great Lakes,869496.94,organic,5.93926805793913
Sep,2017,NewOrleansMobile,869756.38,conventional,5.93939762314959
Jan,2016,Indianapolis,872958.46,conventional,5.94099357815917
Mar,2018,Indianapolis,873468.67,conventional,5.94124733211215
Mar,2018,Jacksonville,875345.21,conventional,5.9421793595728
May,2019,Cincinnati/Dayton,876144,conventional,5.94257549117472
Jan,2016,Columbus,877882.78,conventional,5.94343653025942
Jun,2016,GrandRapids,878453.99,conventional,5.94371901977282
Mar,2017,Northeast,879858.67,organic,5.94441291786784
Apr,2017,GreatLakes,879871.35,organic,5.94441917661659
Jul,2015,StLouis,879939.59,conventional,5.94445285779766
Jan,2018,West,880482.79,organic,5.94472087162518
Mar,2015,Charlotte,881141.72,conventional,5.94504576455745
Sep,2015,RichmondNorfolk,881491.7,conventional,5.94521822739975
Feb,2017,Indianapolis,881777.95,conventional,5.94535923452993
Feb,2019,St. Louis,882872.22,conventional,5.94589785174903
Aug,2017,Northeast,883003.43,organic,5.94596239058457
Jul,2017,Indianapolis,884943.65,conventional,5.94691561728178
Oct,2017,Charlotte,886057.55,conventional,5.94746193050527
Jan,2015,Orlando,886907.24,conventional,5.9478782001443
Aug,2017,RichmondNorfolk,887745.72,conventional,5.94828858715798
Apr,2015,HarrisburgScranton,889672.48,conventional,5.94923015686141
Sep,2015,NewOrleansMobile,892056.7,conventional,5.95039245943725
Jul,2016,Columbus,893291.02,conventional,5.95099296817211
Apr,2016,Jacksonville,894796.58,conventional,5.9517243155118
Feb,2017,Columbus,895040.01,conventional,5.95184244954367
Mar,2016,CincinnatiDayton,895845.65,conventional,5.95223318920709
May,2015,Nashville,899144.9,conventional,5.95382968528109
Aug,2017,HarrisburgScranton,901124.34,conventional,5.95478472044649
Mar,2018,Columbus,901315.08,conventional,5.95487663735517
Feb,2015,HarrisburgScranton,901606.46,conventional,5.95501701476421
Apr,2015,RichmondNorfolk,902342.39,conventional,5.95537136001717
Nov,2017,NewOrleansMobile,902662.4,conventional,5.9555253524934
Nov,2015,RichmondNorfolk,903803.34,conventional,5.95607394193089
Jan,2018,GreatLakes,903996.92,organic,5.95616695079695
Dec,2017,GrandRapids,904840.09,conventional,5.95657183426938
Mar,2017,GreatLakes,907378.1,organic,5.95778829315357
Jul,2015,CincinnatiDayton,908887.33,conventional,5.9585100493473
Sep,2016,Nashville,909195.92,conventional,5.95865747816879
Jul,2017,West,909615.55,organic,5.95885787606564
Jan,2019,Roanoke,910726.47,conventional,5.9593879594021
Jul,2016,Jacksonville,911378.85,conventional,5.95969894586715
Aug,2015,Charlotte,913231.99,conventional,5.96058111617468
Nov,2016,CincinnatiDayton,913656.89,conventional,5.96078313363804
Feb,2016,Jacksonville,916307.3,conventional,5.96204114649854
Sep,2017,HartfordSpringfield,918978.45,conventional,5.96330532732102
Jul,2017,GreatLakes,919589.07,organic,5.96359380071501
Jan,2016,Nashville,920278.87,conventional,5.96391945055231
Jun,2017,Columbus,925828.79,conventional,5.96653068167873
Feb,2017,Jacksonville,927363.16,conventional,5.96724983932073
Jun,2017,West,927686.33,organic,5.96740115706173
Feb,2018,GrandRapids,928677.45,conventional,5.96786490020566
Jan,2018,Indianapolis,928859.8,conventional,5.96795016751217
Apr,2019,Jacksonville,928869.12,conventional,5.96795452511734
Jul,2016,Indianapolis,931022.96,conventional,5.96896039126958
May,2017,Indianapolis,932426.57,conventional,5.96961464048129
Jun,2015,CincinnatiDayton,932523.22,conventional,5.96965965462798
Jul,2017,StLouis,932862.68,conventional,5.96981771908688
Jun,2017,Northeast,933351.36,organic,5.97004516462926
Nov,2015,HarrisburgScranton,933413.38,conventional,5.97007402198145
Aug,2017,NewOrleansMobile,934377.09,conventional,5.97052218142869
Feb,2019,California,934893.05,organic,5.97076193124524
Apr,2016,RichmondNorfolk,935101.04,conventional,5.97085854001009
Mar,2019,Great Lakes,936832.32,organic,5.97166186515091
Oct,2017,GreatLakes,937043.95,organic,5.97175996099968
Feb,2016,Charlotte,938345.86,conventional,5.97236294222177
Feb,2018,Columbus,940101.42,conventional,5.97317470867457
Jun,2017,HarrisburgScranton,940625.12,conventional,5.97341657267894
Apr,2019,California,941480.84,organic,5.97381148615094
May,2019,Nashville,941642,conventional,5.97388582107736
Jan,2019,Grand Rapids,943828.82,conventional,5.97489323447745
Mar,2019,Midsouth,946816.34,organic,5.97626574430415
Feb,2017,GrandRapids,947984.34,conventional,5.97680116317376
Nov,2016,Orlando,948084.51,conventional,5.97684705104149
Aug,2015,West,948340.94,organic,5.97696449951242
Feb,2016,CincinnatiDayton,949492.33,conventional,5.97749146085594
Oct,2017,CincinnatiDayton,950530.7,conventional,5.97796614816125
Sep,2017,Detroit,952493.37,conventional,5.97886196137397
Dec,2015,SouthCarolina,952950.06,conventional,5.97907014173516
Nov,2016,SouthCarolina,953654.2,conventional,5.97939092579801
Sep,2016,RichmondNorfolk,954096.37,conventional,5.97959224351483
Feb,2015,RichmondNorfolk,954429.11,conventional,5.97974367680601
Apr,2017,Indianapolis,957264.94,conventional,5.98103215309121
Aug,2017,Nashville,958405.3,conventional,5.98154920670883
Sep,2017,Northeast,961510.32,organic,5.98295394993175
Nov,2017,HartfordSpringfield,961645.51,conventional,5.98301500818839
Mar,2017,NewOrleansMobile,961860.12,conventional,5.98311191868108
Jul,2015,HarrisburgScranton,964361.98,conventional,5.98424007996995
Apr,2016,HarrisburgScranton,965091.68,conventional,5.98456857160996
Feb,2017,West,965549.72,organic,5.98477464224351
Nov,2015,NewOrleansMobile,966140.59,conventional,5.98504032829804
Nov,2015,West,967008.94,organic,5.9854304891551
Apr,2017,California,969447.06,organic,5.98652409791434
Aug,2017,HartfordSpringfield,970068.31,conventional,5.98680231737089
Jul,2015,RichmondNorfolk,970283.54,conventional,5.98689866402237
Nov,2016,Detroit,974052.73,conventional,5.98858246789316
Apr,2019,Columbus,974377.49,conventional,5.98872724236422
Jul,2017,Columbus,975838.63,conventional,5.98937800629906
Feb,2018,Indianapolis,976589.52,conventional,5.98971205946214
Nov,2016,LasVegas,977645.54,conventional,5.99018142337113
Sep,2015,RaleighGreensboro,979914.15,conventional,5.99118802894305
Feb,2018,Jacksonville,979927.68,conventional,5.99119402534975
